Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;counterbalance-nev8;checkpoint-hsvv;checkpoint-txsb;checkpoint-9u81;checkpoint-xbnd;Randomise questionnaire elements?;Question Key;Response
2;1684921485533;24/05/2023 09:44:45;1684921486890;2;24/05/2023 11:44:46;132490;1;questionnaire-6tk4;;29692443;nko6c8o3;8833999;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1168x657;1298x613;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;probabilmente quello che state cercando di testare è se l'avere la penna in bocca, in modo da bloccare i muscoli facciali, possa portare un effetto sulla percezione dell'intensità delle emozioni.
3;1684921485681;24/05/2023 09:44:45;1684921486892;2;24/05/2023 11:44:46;132490;1;questionnaire-6tk4;;29692443;nko6c8o3;8833999;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1168x657;1298x613;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;84001
1;1684917441713;24/05/2023 08:37:21;1684917441903;2;24/05/2023 10:37:21;132490;1;questionnaire-6tk4;;29691287;99i3q9xs;8833728;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x649;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684917566405;24/05/2023 08:39:26;1684917566628;2;24/05/2023 10:39:26;132490;1;questionnaire-6tk4;;29691287;99i3q9xs;8833728;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x649;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Secondo me questo esperimento ha lo scopo di testare se la capacità di identificare l'intensità di un'espressione di felicità cambia se il soggetto è libero di utilizzare la sua mimica facciale oppure se essa è bloccata/alterata dall'utilizzo della penna tenuta in bocca. Questo assunto è collegato al meccanismo di simulazione sensorimotoria.
3;1684917566520;24/05/2023 08:39:26;1684917566629;2;24/05/2023 10:39:26;132490;1;questionnaire-6tk4;;29691287;99i3q9xs;8833728;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x649;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;124726
1;1684916485784;24/05/2023 08:21:25;1684916509952;2;24/05/2023 10:21:49;132490;1;questionnaire-6tk4;;29691076;ajozd129;8833653;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1280x648;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684916648461;24/05/2023 08:24:08;1684916672580;2;24/05/2023 10:24:32;132490;1;questionnaire-6tk4;;29691076;ajozd129;8833653;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1280x648;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;"secondo me l'indagine era su:
- percezione dell'intesità dell'emozione felicità e come questa viene influenzata dal blocco della mimicry facciale
- percezione dell'intesità dell'emozione felicità e come questa viene influenzata dal fatto che siano o meno visibili i denti sul volto dell'altra persona"
3;1684916648557;24/05/2023 08:24:08;1684916672581;2;24/05/2023 10:24:32;132490;1;questionnaire-6tk4;;29691076;ajozd129;8833653;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1280x648;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;162629
1;1684910607962;24/05/2023 06:43:27;1684910606694;2;24/05/2023 08:43:26;132490;1;questionnaire-6tk4;;29689435;eoeeksqr;8833256;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1920x1080;1920x1080;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684910773075;24/05/2023 06:46:13;1684910771682;2;24/05/2023 08:46:11;132490;1;questionnaire-6tk4;;29689435;eoeeksqr;8833256;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1920x1080;1920x1080;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Credo che lo scopo dell'esperimento fosse quello di valutare come l'espressione del proprio volto possa incidere sulla percezione di stimoli emotivi.
3;1684910773163;24/05/2023 06:46:13;1684910771683;2;24/05/2023 08:46:11;132490;1;questionnaire-6tk4;;29689435;eoeeksqr;8833256;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1920x1080;1920x1080;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;164989
1;1684860401376;23/05/2023 16:46:41;1684860406205;2;23/05/2023 18:46:46;132490;1;questionnaire-6tk4;;29682803;5e6pr2jl;8830018;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x657;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684860442489;23/05/2023 16:47:22;1684860446976;2;23/05/2023 18:47:26;132490;1;questionnaire-6tk4;;29682803;5e6pr2jl;8830018;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x657;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;la sensibilità alle espressioni emotive rispetto a quelle neutre lungo un continuum 
3;1684860442622;23/05/2023 16:47:22;1684860446979;2;23/05/2023 18:47:26;132490;1;questionnaire-6tk4;;29682803;5e6pr2jl;8830018;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x657;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;40774
1;1684855815768;23/05/2023 15:30:15;1684855815482;2;23/05/2023 17:30:15;132490;1;questionnaire-6tk4;;29680046;hdc99nuh;8829272;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x657;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684856222774;23/05/2023 15:37:02;1684856222142;2;23/05/2023 17:37:02;132490;1;questionnaire-6tk4;;29680046;hdc99nuh;8829272;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x657;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;"Penso che questo esperimento sia volto ad indagare la possibile influenza del blocco del muscolo zigomatico facciale nella valutazione dell'intensità di felicità espressa dal volto presentato. Il muscolo zigomatico è un muscolo coinvolto nella mimica facciale necessaria per il riconoscimento delle emozioni altrui; in particolare, si attiva soprattutto per l'espressione di felicità, dunque ipotizzo che tenere la penna in bocca abbia interferito con l'attivazione del muscolo zigomatico per la valutazione dell'intensità di felicità e che l'accuratezza del compito sia diminuita in questa seconda parte dell'esperimento."
3;1684856222931;23/05/2023 15:37:02;1684856222144;2;23/05/2023 17:37:02;132490;1;questionnaire-6tk4;;29680046;hdc99nuh;8829272;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x657;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;406663
1;1684787474727;22/05/2023 20:31:14;1684787475392;2;22/05/2023 22:31:15;132490;1;questionnaire-6tk4;;29661309;lupon306;8819220;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x754;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684787520213;22/05/2023 20:32:00;1684787520902;2;22/05/2023 22:32:00;132490;1;questionnaire-6tk4;;29661309;lupon306;8819220;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x754;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Che le persone che hanno un sorriso più pronunciato sembrino più felici
3;1684787520342;22/05/2023 20:32:00;1684787520903;2;22/05/2023 22:32:00;132490;1;questionnaire-6tk4;;29661309;lupon306;8819220;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x754;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;45512
1;1684781045720;22/05/2023 18:44:05;1684781045924;2;22/05/2023 20:44:05;132490;1;questionnaire-6tk4;;29659950;qu3c4ivl;8818834;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1440x960;1440x841;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684781110974;22/05/2023 18:45:10;1684781111227;2;22/05/2023 20:45:11;132490;1;questionnaire-6tk4;;29659950;qu3c4ivl;8818834;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1440x960;1440x841;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;penso che l'ipotesi sperimentali possa riguardare l'inibizione nel riconoscimento dell'intesità delle espressioni facciali emotive data dal tenere una penna in bocca che blocca la mimica
3;1684781111059;22/05/2023 18:45:11;1684781111227;2;22/05/2023 20:45:11;132490;1;questionnaire-6tk4;;29659950;qu3c4ivl;8818834;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1440x960;1440x841;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;65303
1;1684771175026;22/05/2023 15:59:35;1684771184580;2;22/05/2023 17:59:44;132490;1;questionnaire-6tk4;;29657640;p2ja732l;8818061;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x722;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684771212341;22/05/2023 16:00:12;1684771221886;2;22/05/2023 18:00:21;132490;1;questionnaire-6tk4;;29657640;p2ja732l;8818061;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x722;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Se il blocco della mimica facciale potesse in qualche modo influenzare la discriminazione dell'espressione facciale fine
3;1684771212485;22/05/2023 16:00:12;1684771221888;2;22/05/2023 18:00:21;132490;1;questionnaire-6tk4;;29657640;p2ja732l;8818061;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x722;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;37308
1;1684681993671;21/05/2023 15:13:13;1684681993553;2;21/05/2023 17:13:13;132490;1;questionnaire-6tk4;;29639222;g2bogghk;8811747;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1517x694;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684682172496;21/05/2023 15:16:12;1684682172324;2;21/05/2023 17:16:12;132490;1;questionnaire-6tk4;;29639222;g2bogghk;8811747;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1517x694;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;"Riconoscimento e attrubuzione delle emozioni in entrambe le parti dell'esperimento, ma nella seconda parte con la condizione ""penna"" il mio volto diventa quasi neutro quindi è più difficile a riconoscere le emozioni."
3;1684682172619;21/05/2023 15:16:12;1684682172326;2;21/05/2023 17:16:12;132490;1;questionnaire-6tk4;;29639222;g2bogghk;8811747;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1517x694;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;178773
1;1684663099405;21/05/2023 09:58:19;1684663099508;2;21/05/2023 11:58:19;132490;1;questionnaire-6tk4;;29637570;kemg3dm6;8811203;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x714;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684663684221;21/05/2023 10:08:04;1684663684149;2;21/05/2023 12:08:04;132490;1;questionnaire-6tk4;;29637570;kemg3dm6;8811203;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x714;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;A mio parere l'esperimento era volto ad  indagare in generale il riconoscimento dell'espressione facciale e in particolar modo l'espressione di felicità.  si concentrava sulla toeria della simulazione (e probabilmente anche sull'implicazione dei neuroni specchio) per cui quando vediamo un'espressione facciale tendiamo di riflesso a riattivare gli stessi pattern muscolari e anche cerebrali del soggetto, manifestante l'espressione, che stiamo osservando. Probabilmente lo studio si proponeva di indagare quanto vera e intensa deve essere l'emozione perchè venga percepita così come è stata emessa.
3;1684663684340;21/05/2023 10:08:04;1684663684150;2;21/05/2023 12:08:04;132490;1;questionnaire-6tk4;;29637570;kemg3dm6;8811203;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x714;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;584642
1;1684602448873;20/05/2023 17:07:28;1684602448739;2;20/05/2023 19:07:28;132490;1;questionnaire-6tk4;;29633900;s3fy56fc;8810270;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x657;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684602998987;20/05/2023 17:16:38;1684602998783;2;20/05/2023 19:16:38;132490;1;questionnaire-6tk4;;29633900;s3fy56fc;8810270;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x657;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Si. L'ipotesi che la possibilità di utilizzare la mimica facciale per riconoscere l'emozione dell'altro ( osservando la sua espressione facciale ) sia determinante. La presenza della penna funge da elemento di disturbo, bloccando la mimica facciale, questo potrebbe determinare una peggiore performance nel riconoscimento dell' intensità dell'espressione facciale, rendendo il soggetto sperimentale meno accurato. 
3;1684602999080;20/05/2023 17:16:39;1684602998791;2;20/05/2023 19:16:38;132490;1;questionnaire-6tk4;;29633900;s3fy56fc;8810270;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x657;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;550052
1;1684584355062;20/05/2023 12:05:55;1684584353054;2;20/05/2023 14:05:53;132490;1;questionnaire-6tk4;;29631341;q0jjveon;8809514;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x714;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684584770106;20/05/2023 12:12:50;1684584767682;2;20/05/2023 14:12:47;132490;1;questionnaire-6tk4;;29631341;q0jjveon;8809514;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x714;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Fare un'inferenza sull'espressione del volto in base alla configurazione del volto, alla mimica facciale
3;1684584770386;20/05/2023 12:12:50;1684584767684;2;20/05/2023 14:12:47;132490;1;questionnaire-6tk4;;29631341;q0jjveon;8809514;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x714;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;414630
1;1684571552866;20/05/2023 08:32:32;1684571553367;2;20/05/2023 10:32:33;132490;1;questionnaire-6tk4;;29630248;15obsyjt;8809182;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x714;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684571733725;20/05/2023 08:35:33;1684571734142;2;20/05/2023 10:35:34;132490;1;questionnaire-6tk4;;29630248;15obsyjt;8809182;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x714;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Credo che l'obiettivo dell'esperimento fosse quello di indagare in che modo il fatto di non poter muovere i muscoli del viso (in particolare quelli intorno alla bocca) influenza la percezione di felicità espressa sul volto degli altri. Bloccare i movimenti del volto impedisce alla persona di mettere in atto (inconsapevolmente) la risonanza motoria, che serve per comprendere le emozioni. 
3;1684571733823;20/05/2023 08:35:33;1684571734143;2;20/05/2023 10:35:34;132490;1;questionnaire-6tk4;;29630248;15obsyjt;8809182;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x714;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;180776
1;1684533321649;19/05/2023 21:55:21;1684533321385;2;19/05/2023 23:55:21;132490;1;questionnaire-6tk4;;29627497;3u4uzsn6;8808626;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 112.0.0.0;1440x900;1440x821;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684534065676;19/05/2023 22:07:45;1684534065266;2;20/05/2023 00:07:45;132490;1;questionnaire-6tk4;;29627497;3u4uzsn6;8808626;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 112.0.0.0;1440x900;1440x821;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;"L'ipotesi per la quale avere una penna in bocca e quindi tenerla serrata mentre si vedono espressioni facciali possa influenzare la percezione di queste ultime.
Inoltre testare anche se la consegna di posizionare il cursore su un certo numero (ex.10) possa influenzare la scelta di un numero vicino a quello presentato in precedenza."
3;1684534065817;19/05/2023 22:07:45;1684534065268;2;20/05/2023 00:07:45;132490;1;questionnaire-6tk4;;29627497;3u4uzsn6;8808626;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 112.0.0.0;1440x900;1440x821;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;743883
1;1684512554946;19/05/2023 16:09:14;1684512561663;2;19/05/2023 18:09:21;132490;1;questionnaire-6tk4;;29622751;e62hedbp;8807486;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1280x569;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684512681776;19/05/2023 16:11:21;1684512688542;2;19/05/2023 18:11:28;132490;1;questionnaire-6tk4;;29622751;e62hedbp;8807486;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1263x569;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;"Credo che l'oggetto di studio sia comprendere come l'esposizione a volti ""più"" o ""meno"" felici possa influenzare la percezione dei volti successivi (anche se già noti), i volti sovrapposti invece credo servano per capire se influenzi maggiormente il sorriso o lo sguardo"
3;1684512681907;19/05/2023 16:11:21;1684512688543;2;19/05/2023 18:11:28;132490;1;questionnaire-6tk4;;29622751;e62hedbp;8807486;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1263x569;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;126880
1;1684494241600;19/05/2023 11:04:01;1684494242215;2;19/05/2023 13:04:02;132490;1;questionnaire-6tk4;;29611370;fiba30o3;8805223;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x754;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684494308483;19/05/2023 11:05:08;1684494309129;2;19/05/2023 13:05:09;132490;1;questionnaire-6tk4;;29611370;fiba30o3;8805223;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x754;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;secondo me si stava indagando se la mimica facciale bloccata possa influenzare il modo in cui percepiamo l'espressione facciale associata alla felicità. 
3;1684494308602;19/05/2023 11:05:08;1684494309131;2;19/05/2023 13:05:09;132490;1;questionnaire-6tk4;;29611370;fiba30o3;8805223;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x754;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;66916
1;1684490795790;19/05/2023 10:06:35;1684490852590;2;19/05/2023 12:07:32;132490;1;questionnaire-6tk4;;29608219;ell6wwwe;8804891;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.1;1440x900;1220x719;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684490888383;19/05/2023 10:08:08;1684490945045;2;19/05/2023 12:09:05;132490;1;questionnaire-6tk4;;29608219;ell6wwwe;8804891;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.1;1440x900;1220x719;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;la percezione dell'emozione. con la penna in bocca si voleva limitare il rispecchiamaneto muscolare che si attiva quando si guarda l'espressione emotiva di altri. 
3;1684490888479;19/05/2023 10:08:08;1684490945047;2;19/05/2023 12:09:05;132490;1;questionnaire-6tk4;;29608219;ell6wwwe;8804891;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.1;1440x900;1220x719;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;92457
1;1684490221130;19/05/2023 09:57:01;1684490220962;2;19/05/2023 11:57:00;132490;1;questionnaire-6tk4;;29608093;z946hbtf;8804864;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 111.0.0.0;1280x800;1280x644;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684490287814;19/05/2023 09:58:07;1684490287703;2;19/05/2023 11:58:07;132490;1;questionnaire-6tk4;;29608093;z946hbtf;8804864;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 111.0.0.0;1280x800;1280x644;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Attraveso l'uso dello penna si modificano in parte le espressioni facciali e di conseguenza dovrebbe modificare anche la percezione delle espressioni altrui, in quando per comprenderle si utilizza la mimica sensorimotoria.
3;1684490287933;19/05/2023 09:58:07;1684490287704;2;19/05/2023 11:58:07;132490;1;questionnaire-6tk4;;29608093;z946hbtf;8804864;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 111.0.0.0;1280x800;1280x644;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;66743
1;1684447041198;18/05/2023 21:57:21;1684447041753;2;18/05/2023 23:57:21;132490;1;questionnaire-6tk4;;29604492;9gvs9rgi;8803931;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x754;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1684447125233;18/05/2023 21:58:45;1684447125853;2;18/05/2023 23:58:45;132490;1;questionnaire-6tk4;;29604492;9gvs9rgi;8803931;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x754;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;vedere se i giudizi forniti prima della seconda fase tendono a essere più positivi rispetto a quelli forniti nella seconda fase in quanto tenere in bocca la penna nel modo specificato ci fa assumere un' espressione facciale più seria
3;1684447125341;18/05/2023 21:58:45;1684447125855;2;18/05/2023 23:58:45;132490;1;questionnaire-6tk4;;29604492;9gvs9rgi;8803931;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x754;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;84102
